"impcParameterOrigId","name","description","parameterId","parameter_group"
44549,"Polydactyly","polydactyly","IMPC_GEO_034_002","Others"
44550,"Pale Liver","pale_liver","IMPC_GEO_038_002","Liver"
44551,"Exencephaly","exencephaly","IMPC_GEO_041_002","Others"
44552,"Holoprosencephaly","holoprosencephaly","IMPC_GEO_042_002","Others"
44553,"spina bifida","spina_bifida","IMPC_GEO_043_002","Others"
44554,"Microphthalmia","microphthalmia","IMPC_GEO_047_002","Others"
44555,"Anophthalmia","anophthalmia","IMPC_GEO_048_002","Others"
44556,"Severely Dysmorphic",NA,"IMPC_GEO_061_001","Others"
44811,"Alive","alive","IMPC_GEP_001_001","Others"
44812,"Scored","scored","IMPC_GEP_002_001","Others"
44813,"Behavior/neurological","behavior_neurological","IMPC_GEP_003_001","Brain"
44814,"Cardiovascular System","cardiovascular_system","IMPC_GEP_006_001","Cardiovascular"
44815,"Cardiovascular Development","cardiovascular_development","IMPC_GEP_007_001","Cardiovascular"
44816,"Heart Development","heart_development","IMPC_GEP_008_001","Cardiovascular"
44817,"Outflow tract development","outflow_tract_development","IMPC_GEP_009_001","Others"
44818,"Heart Morphology","heart_morphology","IMPC_GEP_010_001","Cardiovascular"
44819,"Blood Vessel Morphology","blood_vessel_morphology","IMPC_GEP_013_001","Blood"
44820,"Craniofacial","craniofacial","IMPC_GEP_014_001","Others"
44821,"Head shape","head_shape","IMPC_GEP_015_001","Others"
44822,"Head size","head_size","IMPC_GEP_016_001","Others"
44823,"Facial Morphology","facial_morphology","IMPC_GEP_017_001","Others"
44824,"Digestive/alimentary","digestive_alimentary","IMPC_GEP_020_001","Digestive"
44825,"Digestive System Morphology","digestive_system_morphology","IMPC_GEP_021_001","Digestive"
44826,"Embryo Size","embryo_size","IMPC_GEP_022_001","Others"
44827,"Embryo weight","embryo_weight","IMPC_GEP_023_001","Weight_and_Body_Composition"
44828,"Body wall morphology","body_wall_morphology","IMPC_GEP_024_001","Others"
44829,"Hearing/Vestibular/Ear","hearing_vestibular_ear","IMPC_GEP_025_001","Others"
44830,"Outer ear morpholgy","outer_ear_morpholgy","IMPC_GEP_026_001","Others"
44831,"Ear Development","ear_development","IMPC_GEP_027_001","Others"
44832,"Homeostasis/metabolism","homeostasis_metabolism","IMPC_GEP_028_001","Others"
44833,"Integument","integument","IMPC_GEP_032_001","Others"
44834,"Vibrissa Morphology","vibrissa_morphology","IMPC_GEP_033_001","Others"
44835,"Skin Appearance","skin_appearance","IMPC_GEP_034_001","Skin"
44836,"Skin Coloration","skin_coloration","IMPC_GEP_036_001","Skin"
44837,"Limb Morphology","limb_morphology","IMPC_GEP_037_001","Motor_Function"
44838,"Tail Morphology","tail_morphology","IMPC_GEP_038_001","Others"
44839,"Liver/Biliary","liver_biliary","IMPC_GEP_040_001","Liver"
44840,"Liver Morphology","liver_morphology","IMPC_GEP_041_001","Liver"
44841,"Liver Size","liver_size","IMPC_GEP_042_001","Liver"
44842,"Muscle","muscle","IMPC_GEP_043_001","Others"
44843,"Diaphragm Morphology","diaphragm_morphology","IMPC_GEP_044_001","Others"
44844,"Nervous System","nervous_system","IMPC_GEP_045_001","Others"
44845,"Brain Development","brain_development","IMPC_GEP_046_001","Brain"
44846,"Renal/Urinary","renal_urinary","IMPC_GEP_050_001","Kidney"
44847,"Kidney","kidney","IMPC_GEP_051_001","Kidney"
44848,"Respiratory System","respiratory_system","IMPC_GEP_052_001","Respiratory"
44849,"Lung Morphology","lung_morphology","IMPC_GEP_053_001","Respiratory"
44850,"Lung Development","lung_development","IMPC_GEP_054_001","Respiratory"
44851,"Vision/Eye","vision_eye","IMPC_GEP_056_001","Others"
44852,"Eye Morphology","eye_morphology","IMPC_GEP_057_001","Others"
44853,"Eye Size","eye_size","IMPC_GEP_058_001","Others"
44854,"Number of cervical vertebrae","number_of_cervical_vertebrae","IMPC_GEP_062_001","Others"
44855,"Comment on image","comment_on_image","IMPC_GEP_063_001","Imaging"
44856,"Images","images","IMPC_GEP_064_001","Imaging"
44857,"Experimenter ID","experimenter_id","IMPC_GEP_065_001","Others"
44858,"Equipment ID","equipment_id","IMPC_GEP_066_001","General_and_Equipment"
44859,"Equipment Manufacturer","equipment_manufacturer","IMPC_GEP_067_001","General_and_Equipment"
44860,"Equipment Model","equipment_model","IMPC_GEP_068_001","General_and_Equipment"
44861,"Fixative","fixative","IMPC_GEP_069_001","Others"
44862,"Time of Dissection","time_of_dissection","IMPC_GEP_070_001","Others"
44863,"Somite Stage","somite_stage","IMPC_GEP_071_001","Others"
44864,"Time of dark cycle start","time_of_dark_cycle_start","IMPC_GEP_072_001","Others"
44865,"Time of dark cycle end","time_of_dark_cycle_end","IMPC_GEP_073_001","Others"
44866,"Date equipment last calibrated","date_equipment_last_calibrated","IMPC_GEP_074_001","General_and_Equipment"
44867,"Spontaneous movement","no_spontaneous_movement","IMPC_GEP_004_002","Behavior"
44868,"Responsive to tactile stimuli","unresponsive_to_tactile_stimuli","IMPC_GEP_005_002","Others"
44869,"Hemorrhage","hemorrhage","IMPC_GEP_011_002","Others"
44870,"Skin Hemorrhage","skin_hemorrhage","IMPC_GEP_012_002","Skin"
44871,"Facial Cleft","facial_cleft","IMPC_GEP_018_002","Others"
44872,"Cleft Palate","cleft_palate","IMPC_GEP_019_002","Others"
44873,"Cyanosis","cyanosis","IMPC_GEP_029_002","Others"
44874,"Edema","edema","IMPC_GEP_030_002","Others"
44875,"Hydrops fetalis (fetal adema)","hydrops_fetalis_fetal_adema","IMPC_GEP_031_002","Others"
44876,"Pallor","pallor","IMPC_GEP_035_002","Others"
44877,"Polydactyly","polydactyly","IMPC_GEP_039_002","Others"
44878,"Exencephaly","exencephaly","IMPC_GEP_047_002","Others"
44879,"Holoprosencephaly","holoprosencephaly","IMPC_GEP_048_002","Others"
44880,"spina bifida","spina_bifida","IMPC_GEP_049_002","Others"
44881,"Respiratory Failure","respiratory_failure","IMPC_GEP_055_002","Respiratory"
44882,"Microphthalmia","microphthalmia","IMPC_GEP_059_002","Others"
44883,"Anophthalmia","anophthalmia","IMPC_GEP_060_002","Others"
44884,"Failure of Eyelid Fusion","failure_of_eyelid_fusion","IMPC_GEP_061_002","Others"
44885,"Severely Dysmorphic",NA,"IMPC_GEP_075_001","Others"
45446,"Pericardium Morphology","pericardium_morphology","IMPC_GEM_007_001","Others"
45447,"Visceral yolk sac morphology","visceral_yolk_sac_morphology","IMPC_GEM_017_001","Others"
45448,"Embryo Size","embryo_size","IMPC_GEM_019_001","Others"
45449,"Ear Morphology","abnormal_ear_morphology","IMPC_GEM_021_001","Others"
45450,"Skin Appearance","skin_appearance","IMPC_GEM_024_001","Skin"
45451,"Limb Bud Morphology","limb_bud_morphology","IMPC_GEM_027_001","Motor_Function"
45452,"Limb Plate Morphology","limb_plate_morphology","IMPC_GEM_028_001","Motor_Function"
45453,"Tail Morphology","tail_morphology","IMPC_GEM_029_001","Others"
45454,"Liver Size","liver_size","IMPC_GEM_032_001","Liver"
45455,"Neural Tube Closure","neural_tube_closure","IMPC_GEM_036_001","Others"
45456,"Eye Morphology","eye_morphology","IMPC_GEM_041_001","Others"
45457,"Head shape","head_shape","IMPC_GEM_047_001","Others"
45458,"Comment on image","comment_on_image","IMPC_GEM_048_001","Imaging"
45459,"Images","images","IMPC_GEM_049_001","Imaging"
45460,"Experimenter ID","experimenter_id","IMPC_GEM_050_001","Others"
45461,"Equipment ID","equipment_id","IMPC_GEM_051_001","General_and_Equipment"
45462,"Equipment Manufacturer","equipment_manufacturer","IMPC_GEM_052_001","General_and_Equipment"
45463,"Equipment Model","equipment_model","IMPC_GEM_053_001","General_and_Equipment"
45464,"Fixative","fixative","IMPC_GEM_054_001","Others"
45465,"Time of Dissection","time_of_dissection","IMPC_GEM_055_001","Others"
45466,"Somite Stage","somite_stage","IMPC_GEM_056_001","Others"
45467,"Time of dark cycle start","time_of_dark_cycle_start","IMPC_GEM_057_001","Others"
45468,"Time of dark cycle end","time_of_dark_cycle_end","IMPC_GEM_058_001","Others"
45469,"Date equipment last calibrated","date_equipment_last_calibrated","IMPC_GEM_059_001","General_and_Equipment"
45470,"Pale yolk sac","pale_yolk_sac","IMPC_GEM_016_002","Others"
45471,"Pallor","pallor","IMPC_GEM_025_002","Others"
45472,"Blebs","blebs","IMPC_GEM_026_002","Others"
45473,"Pale Liver","pale_liver","IMPC_GEM_033_002","Liver"
45474,"Microphthalmia","microphthalmia","IMPC_GEM_043_002","Others"
45475,"Anophthalmia","anophthalmia","IMPC_GEM_044_002","Others"
45476,"Severely Dysmorphic",NA,"IMPC_GEM_060_001","Others"
45477,"Abdominal wall",NA,"IMPC_GEM_061_001","Others"
45478,"Craniofacial morphology",NA,"IMPC_GEM_062_001","Others"
45479,"Facial cleft",NA,"IMPC_GEM_063_001","Others"
45480,"Facial hypoplasia",NA,"IMPC_GEM_064_001","Others"
45481,"Heart looping",NA,"IMPC_GEM_065_001","Cardiovascular"
45482,"Heart morphology",NA,"IMPC_GEM_066_001","Cardiovascular"
45483,"Left-right axis patterning",NA,"IMPC_GEM_067_001","Others"
45484,"Forebrain morphology",NA,"IMPC_GEM_068_001","Brain"
45485,"Hindbrain morphology",NA,"IMPC_GEM_069_001","Brain"
45486,"Midbrain morphology",NA,"IMPC_GEM_070_001","Brain"
45487,"Microcephaly",NA,"IMPC_GEM_071_001","Others"
45488,"Rostal-caudal patterning",NA,"IMPC_GEM_072_001","Others"
45489,"Vascular morphology",NA,"IMPC_GEM_073_001","Cardiovascular"
45490,"CRL",NA,"IMPC_GEM_074_001","Others"
45491,"Delayed embryonic development",NA,"IMPC_GEM_075_001","Others"
45492,"Edema",NA,"IMPC_GEM_076_001","Others"
45493,"Hemorrhage",NA,"IMPC_GEM_077_001","Others"
45494,"Polydactyly",NA,"IMPC_GEM_078_001","Others"
45824,"Heart Morphology","heart_morphology","IMPC_GEO_008_001","Cardiovascular"
45825,"Blood Vessel Morphology","blood_vessel_morphology","IMPC_GEO_011_001","Blood"
45826,"Head shape","head_shape","IMPC_GEO_015_001","Others"
45827,"Head size","head_size","IMPC_GEO_016_001","Others"
45828,"Embryo Size","embryo_size","IMPC_GEO_019_001","Others"
45829,"Ear Morphology","abnormal_ear_morphology","IMPC_GEO_022_001","Others"
45830,"Vibrissa Morphology","vibrissa_morphology","IMPC_GEO_028_001","Others"
45831,"Skin Appearance","skin_appearance","IMPC_GEO_029_001","Skin"
45832,"Skin Coloration","skin_coloration","IMPC_GEO_030_001","Skin"
45833,"Tail Morphology","tail_morphology","IMPC_GEO_033_001","Others"
45834,"Liver Size","liver_size","IMPC_GEO_037_001","Liver"
45835,"Comment on image","comment_on_image","IMPC_GEO_049_001","Imaging"
45836,"Images","images","IMPC_GEO_050_001","Imaging"
45837,"Experimenter ID","experimenter_id","IMPC_GEO_051_001","Others"
45838,"Equipment ID","equipment_id","IMPC_GEO_052_001","General_and_Equipment"
45839,"Equipment Manufacturer","equipment_manufacturer","IMPC_GEO_053_001","General_and_Equipment"
45840,"Equipment Model","equipment_model","IMPC_GEO_054_001","General_and_Equipment"
45841,"Fixative","fixative","IMPC_GEO_055_001","Others"
45842,"Time of Dissection","time_of_dissection","IMPC_GEO_056_001","Others"
45843,"Somite Stage","somite_stage","IMPC_GEO_057_001","Others"
45844,"Time of dark cycle start","time_of_dark_cycle_start","IMPC_GEO_058_001","Others"
45845,"Time of dark cycle end","time_of_dark_cycle_end","IMPC_GEO_059_001","Others"
45846,"Date equipment last calibrated","date_equipment_last_calibrated","IMPC_GEO_060_001","General_and_Equipment"
45847,"Hemorrhage","hemorrhage","IMPC_GEO_009_002","Others"
45848,"Facial Cleft","facial_cleft","IMPC_GEO_017_002","Others"
45849,"Cleft Palate","cleft_palate","IMPC_GEO_018_002","Others"
45850,"Polydactyly","polydactyly","IMPC_GEO_034_002","Others"
45851,"Pale Liver","pale_liver","IMPC_GEO_038_002","Liver"
45852,"Exencephaly","exencephaly","IMPC_GEO_041_002","Others"
45853,"Holoprosencephaly","holoprosencephaly","IMPC_GEO_042_002","Others"
45854,"spina bifida","spina_bifida","IMPC_GEO_043_002","Others"
45855,"Microphthalmia","microphthalmia","IMPC_GEO_047_002","Others"
45856,"Anophthalmia","anophthalmia","IMPC_GEO_048_002","Others"
45857,"Severely Dysmorphic",NA,"IMPC_GEO_061_001","Others"
45858,"Abdominal wall",NA,"IMPC_GEO_062_001","Others"
45859,"Craniofacial morphology",NA,"IMPC_GEO_063_001","Others"
45860,"Edema",NA,"IMPC_GEO_064_001","Others"
45861,"Limb morphology",NA,"IMPC_GEO_065_001","Motor_Function"
45862,"Microcephaly",NA,"IMPC_GEO_066_001","Others"
45863,"Syndactyly",NA,"IMPC_GEO_067_001","Others"
45864,"CRL",NA,"IMPC_GEO_068_001","Others"
45865,"Delayed embryonic development",NA,"IMPC_GEO_069_001","Others"
45866,"Blebs",NA,"IMPC_GEO_070_001","Others"
45867,"Facial hypoplasia",NA,"IMPC_GEO_071_001","Others"
45868,"Pallor",NA,"IMPC_GEO_072_001","Others"
46202,"Heart Morphology","heart_morphology","IMPC_GEP_010_001","Cardiovascular"
46203,"Blood Vessel Morphology","blood_vessel_morphology","IMPC_GEP_013_001","Blood"
46204,"Head shape","head_shape","IMPC_GEP_015_001","Others"
46205,"Head size","head_size","IMPC_GEP_016_001","Others"
46206,"Facial Morphology","facial_morphology","IMPC_GEP_017_001","Others"
46207,"Embryo Size","embryo_size","IMPC_GEP_022_001","Others"
46208,"Embryo weight","embryo_weight","IMPC_GEP_023_001","Weight_and_Body_Composition"
46209,"Body wall morphology","body_wall_morphology","IMPC_GEP_024_001","Others"
46210,"Outer ear morpholgy","outer_ear_morpholgy","IMPC_GEP_026_001","Others"
46211,"Vibrissa Morphology","vibrissa_morphology","IMPC_GEP_033_001","Others"
46212,"Skin Appearance","skin_appearance","IMPC_GEP_034_001","Skin"
46213,"Pallor","pallor","IMPC_GEP_035_001","Others"
46214,"Skin Coloration","skin_coloration","IMPC_GEP_036_001","Skin"
46215,"Tail Morphology","tail_morphology","IMPC_GEP_038_001","Others"
46216,"Liver Size","liver_size","IMPC_GEP_042_001","Liver"
46217,"Respiratory System","respiratory_system","IMPC_GEP_052_001","Respiratory"
46218,"Comment on image","comment_on_image","IMPC_GEP_063_001","Imaging"
46219,"Images","images","IMPC_GEP_064_001","Imaging"
46220,"Experimenter ID","experimenter_id","IMPC_GEP_065_001","Others"
46221,"Equipment ID","equipment_id","IMPC_GEP_066_001","General_and_Equipment"
46222,"Equipment Manufacturer","equipment_manufacturer","IMPC_GEP_067_001","General_and_Equipment"
46223,"Equipment Model","equipment_model","IMPC_GEP_068_001","General_and_Equipment"
46224,"Fixative","fixative","IMPC_GEP_069_001","Others"
46225,"Time of Dissection","time_of_dissection","IMPC_GEP_070_001","Others"
46226,"Somite Stage","somite_stage","IMPC_GEP_071_001","Others"
46227,"Time of dark cycle start","time_of_dark_cycle_start","IMPC_GEP_072_001","Others"
46228,"Time of dark cycle end","time_of_dark_cycle_end","IMPC_GEP_073_001","Others"
46229,"Date equipment last calibrated","date_equipment_last_calibrated","IMPC_GEP_074_001","General_and_Equipment"
46230,"Spontaneous movement","no_spontaneous_movement","IMPC_GEP_004_002","Behavior"
46231,"Responsive to tactile stimuli","unresponsive_to_tactile_stimuli","IMPC_GEP_005_002","Others"
46232,"Hemorrhage","hemorrhage","IMPC_GEP_011_002","Others"
46233,"Facial Cleft","facial_cleft","IMPC_GEP_018_002","Others"
46234,"Cyanosis","cyanosis","IMPC_GEP_029_002","Others"
46235,"Edema","edema","IMPC_GEP_030_002","Others"
46236,"Polydactyly","polydactyly","IMPC_GEP_039_002","Others"
46237,"Exencephaly","exencephaly","IMPC_GEP_047_002","Others"
46238,"Holoprosencephaly","holoprosencephaly","IMPC_GEP_048_002","Others"
46239,"spina bifida","spina_bifida","IMPC_GEP_049_002","Others"
46240,"Microphthalmia","microphthalmia","IMPC_GEP_059_002","Others"
46241,"Anophthalmia","anophthalmia","IMPC_GEP_060_002","Others"
46242,"Failure of Eyelid Fusion","failure_of_eyelid_fusion","IMPC_GEP_061_002","Others"
46243,"Severely Dysmorphic",NA,"IMPC_GEP_075_001","Others"
46244,"Cleft palate",NA,"IMPC_GEP_076_001","Others"
46245,"Curl or short tail",NA,"IMPC_GEP_078_001","Others"
46246,"Facial hypoplasia",NA,"IMPC_GEP_079_001","Others"
46247,"Microcephaly",NA,"IMPC_GEP_080_001","Others"
46248,"Pale liver",NA,"IMPC_GEP_081_001","Liver"
46249,"Syndactyly",NA,"IMPC_GEP_082_001","Others"
46250,"Tongue out",NA,"IMPC_GEP_083_001","Others"
46251,"Limb morphology",NA,"IMPC_GEP_084_001","Motor_Function"
46252,"CRL",NA,"IMPC_GEP_085_001","Others"
46253,"Delayed embryonic development",NA,"IMPC_GEP_086_001","Others"
46254,"Blebs",NA,"IMPC_GEP_087_001","Others"
46580,"Eye","eye","IMPC_EYE_001_001","Others"
46581,"Bulging eye","bulging_eye","IMPC_EYE_002_001","Others"
46582,"Eye Hemorrhage or Blood Presence","eye_hemorrhage_or_blood_presence","IMPC_EYE_003_001","Blood"
46583,"Eyelid morphology","eyelid_morphology","IMPC_EYE_004_001","Others"
46584,"Eyelid closure","eyelid_closure","IMPC_EYE_005_001","Others"
46585,"Narrow eye opening","narrow_eye_opening","IMPC_EYE_006_001","Others"
46586,"Cornea","cornea","IMPC_EYE_007_001","Others"
46587,"Corneal opacity","corneal_opacity","IMPC_EYE_008_001","Others"
46588,"Corneal vascularization","corneal_vascularization","IMPC_EYE_009_001","Cardiovascular"
46589,"Iris/Pupil","iris_pupil","IMPC_EYE_010_001","Others"
46590,"Pupil Position","pupil_position","IMPC_EYE_011_001","Others"
46591,"Pupil Shape","pupil_shape","IMPC_EYE_012_001","Others"
46592,"Pupil Dilation","pupil_dilation","IMPC_EYE_013_001","Others"
46593,"Pupil Light Response","pupil_light_response","IMPC_EYE_014_001","Others"
46594,"Iris Pigmentation","iris_pigmentation","IMPC_EYE_015_001","Others"
46595,"Lens","lens","IMPC_EYE_016_001","Others"
46596,"Lens Opacity","lens_opacity","IMPC_EYE_017_001","Others"
46597,"Fusion between cornea and lens","fusion_between_cornea_and_lens","IMPC_EYE_018_001","Others"
46598,"Synechia","synechia","IMPC_EYE_019_001","Others"
46599,"Optic Disc","optic_disc","IMPC_EYE_023_001","Others"
46600,"Retinal Blood Vessels","retinal_blood_vessels","IMPC_EYE_024_001","Blood"
